,article_id,embedding
0,287928,"[-0.6468777656555176, -0.08136315643787384, 0.9621011018753052, -1.0399565696716309, 0.11107679456472397, 1.164602518081665, -1.262965202331543, -0.20285654067993164, 0.6164274215698242, 0.30350106954574585, -0.45132365822792053, 1.0259133577346802, -1.097196102142334, 0.9970282912254333, -0.10507029294967651, 0.8274443745613098, -0.24729463458061218, -0.25068429112434387, -0.2785766124725342, -0.28565865755081177, -0.9178373217582703, -0.23157981038093567, 0.06726500391960144, 0.3610333204269409, 0.6852613091468811, -0.609215259552002, 0.4188246428966522, 0.5955235958099365, -0.5634875297546387, 0.10584770143032074, -0.6631646156311035, 1.8001725673675537, 0.6015522480010986, 0.375750869512558, -0.2276657521724701, 0.8244749903678894, -0.27105289697647095, 1.5343009233474731, 0.637949526309967, 0.33183029294013977, 0.2714410424232483, 0.7063980102539062, -0.11101070046424866, 0.7311143279075623, -0.4898620545864105, -0.1942490041255951, 0.8338784575462341, 0.6023657321929932, -0.35053592920303345, 0.7262405753135681, 1.6528892517089844, 1.0592237710952759, 0.18293677270412445, -0.8992898464202881, 1.1115508079528809, 0.19601920247077942, 0.016812607645988464, 0.6857037544250488, -1.0493500232696533, 0.13774369657039642, 1.096303939819336, -0.26437824964523315, -0.811040997505188, 0.5514849424362183, 0.37429797649383545, 0.7209604978561401, 1.1798497438430786, -0.3545987010002136, 0.357194185256958, 0.19994845986366272, -0.6639479994773865, -0.0783478245139122, 0.6598722338676453, 0.5957874059677124, -0.4770558178424835, 0.1639823019504547, -0.34940075874328613, -0.23920446634292603, -0.9307343363761902, -0.1521083414554596, -0.2708382308483124, 0.4319384694099426, 1.4252172708511353, -0.4476909339427948, -0.7944200038909912, -0.3254013657569885, 0.3193723261356354, -1.0407403707504272, 0.19394013285636902, -0.7967780232429504, 0.7245195508003235, 1.5848562717437744, -0.17888423800468445, 0.05424971878528595, -0.12580811977386475, -0.2410716414451599, 0.9401146173477173, 0.28374525904655457, 0.6065768003463745, 0.10455165803432465, 0.010544590651988983, -0.9816857576370239, 0.5760550498962402, -1.4479782581329346, -0.43128758668899536, 1.0751674175262451, -1.0596683025360107, 0.22524821758270264, -0.2591729164123535, -0.06755368411540985, 1.465565800666809, -0.1287687122821808, 0.5103139281272888, 0.46053892374038696, -0.3623260259628296, -1.2899813652038574, 0.24458014965057373, 0.5973333120346069, 0.15244294703006744, -0.21647526323795319, -0.48848915100097656, -0.46752411127090454, -0.5658603310585022, 0.5193623304367065, 0.4675556421279907, -0.7988495826721191, -0.404641330242157, -0.012226827442646027, 0.044870708137750626, -1.364544153213501, 1.1688950061798096, 0.21507373452186584, 0.2902081310749054, 0.5519916415214539, 3.3951337337493896, 0.7973328232765198, 0.06583881378173828, -1.2486454248428345, -0.836846113204956, -1.713492751121521, 0.9678751826286316, -0.30935215950012207, -0.009372586384415627, 0.48389726877212524, -1.1435712575912476, -0.6009271740913391, -0.4957895874977112, 0.08216271549463272, -0.17292393743991852, 0.4957939684391022, 0.4369316101074219, 0.37688007950782776, -0.09988614171743393, 0.2407263219356537, 0.17915664613246918, 0.5397026538848877, 0.3249633312225342, -0.3593098819255829, -0.18968871235847473, 0.019947107881307602, 1.1373395919799805, -0.6110354065895081, 0.742487370967865, -0.5937501788139343, -0.5267532467842102, 0.2793548107147217, 0.4918402135372162, 0.5321095585823059, -1.308882236480713, -0.3620959222316742, -0.539053738117218, 0.5778183937072754, -0.38986673951148987, 2.104379892349243, -0.5113393664360046, 0.24141722917556763, 0.33510515093803406, 0.17204006016254425, 1.0303575992584229, 0.1436031013727188, -0.7820073962211609, -0.727489709854126, -1.2494559288024902, -0.5862300395965576, 0.1866856962442398, 0.7699366211891174, -0.5714901089668274, -1.6625099182128906, -0.40273022651672363, 1.2162349224090576, -0.8103659749031067, 0.4002692699432373, 0.5181013941764832, 1.8765588998794556, 0.21064062416553497, -0.6983158588409424, -0.10631676018238068, -0.9807851314544678, 0.2107420265674591, 0.16367207467556, -0.46171486377716064, -0.27044281363487244, 0.4668428599834442, 0.2770586311817169, 0.9120847582817078, -0.6709953546524048, 0.4672084450721741, 0.7044981122016907, 0.1872067153453827, 0.47094330191612244, -0.8301852345466614, 0.37246301770210266, 0.12510374188423157, 0.26872074604034424, 1.2468557357788086, 0.6171556115150452, -0.36825108528137207, -0.8591940402984619, -0.29159268736839294, -0.04579915106296539, 0.2561551332473755, -0.6592833399772644, -0.20802783966064453, 0.04205966740846634, 0.6996757388114929, -1.0567816495895386, -0.2040938138961792, -0.447877436876297, 0.27583420276641846, 0.013275675475597382, 0.49694761633872986, -0.3562891185283661, 1.2128838300704956, 0.42436736822128296, -0.6968859434127808, 0.1260146051645279, -0.03574666380882263, -1.2063671350479126, -0.28524935245513916, 0.4015241861343384, -0.8618952035903931, 0.9310323596000671, 0.12173715978860855, 1.4107730388641357, 0.4625436067581177, 0.6651802659034729, 0.6208910346031189, -0.6786020994186401, -0.5031901001930237, -0.33622264862060547, 1.1010226011276245, -0.06426732242107391, 0.7622761130332947, 0.9376386404037476, -0.49929434061050415, -1.1488182544708252, 0.18218453228473663, -0.6898413300514221, -0.2343026101589203, -0.7214831113815308, -0.43987786769866943, 0.13028673827648163, -0.37065184116363525, -1.21453857421875, 0.5576522946357727, -0.06166001781821251, -1.0980896949768066, -0.4480539560317993, -0.5937294363975525, -0.5959057807922363, 0.43892133235931396, 0.19006024301052094, -0.6234046816825867, 0.4030810594558716, -0.490079790353775, -0.5055796504020691, 0.42762014269828796, 0.910125732421875, 0.8342564105987549, -0.8876650929450989, 0.36257824301719666, 0.21923433244228363, -0.308000385761261, -0.11283724755048752, -0.10149587690830231, -0.09707577526569366, -0.11705342680215836, -0.16800406575202942, -0.64384925365448, -0.37826359272003174, -0.36874499917030334, 0.3284247815608978, -1.1157277822494507, -0.23372682929039001, 0.5858640670776367, -0.6762862205505371, 1.5191200971603394, 0.7772015929222107, -0.7253668904304504, -0.6545528173446655, 0.42755579948425293, 0.1517685502767563, -0.055758677423000336, -0.5229006409645081, -0.6238952279090881, 0.24556462466716766, -0.2696518003940582, -0.7549916505813599, 1.6036330461502075, 1.3511449098587036, -0.4060263931751251, 0.13966700434684753, 0.09075363725423813, -1.6177891492843628, -0.46713072061538696, -0.14831116795539856, 0.8437706232070923, 0.72951740026474, -0.12494191527366638, -0.7708484530448914, 0.8064388632774353, 0.06436549127101898, -0.6563394665718079, -0.23014456033706665, 0.5186336636543274, -0.5011905431747437, 0.2776573896408081, 1.570042371749878, -0.4256264567375183, 0.9379748106002808, 1.4129323959350586, -0.8664522767066956, -0.518479585647583, -0.4930196702480316, 0.21971240639686584, -0.9723716378211975, -0.4902208149433136, 0.42440667748451233, -0.08353319764137268, 1.3220572471618652, -0.6543291211128235, 0.5383439660072327, 0.3561132550239563, 0.37955161929130554, 0.34135863184928894, -0.7526207566261292, -0.9635283946990967, -0.5352814793586731, 0.14136293530464172, -0.1686510592699051, -0.07883157581090927, -1.2944544553756714, -0.4224403202533722, -1.0617032051086426, 0.15088598430156708, -0.3272632956504822, -0.09137266129255295, 0.7561079859733582, 1.2529170513153076, -0.6128305792808533, 0.9289326071739197, -0.8121653199195862, -0.4318576455116272, -0.5685794949531555, 1.2375022172927856, -0.16100741922855377, 0.4783429205417633, 0.6855934858322144, -0.5907962918281555, 0.11354407668113708, -0.837730348110199, 0.1640087217092514, -1.0804486274719238, 1.6645317077636719, -0.8690944314002991, 0.5148602724075317, -0.2387578785419464, 1.568630576133728, -0.3144661486148834, -0.053198352456092834, -1.1400007009506226, 0.5706967115402222, -0.7630515694618225, -0.06878051161766052, 0.043062470853328705, -0.5730160474777222, 0.48723554611206055, -0.9772589802742004, 0.7602324485778809, -0.26032865047454834, -0.17065522074699402, 0.49736297130584717, -2.1789655685424805, -0.3690924644470215, 0.36997339129447937, -0.8969122171401978, -0.8108920454978943, -0.5592013597488403, 0.7367405891418457, -1.2364698648452759, 0.2223152220249176, -0.682534396648407, -0.39288562536239624, -1.2365083694458008, -0.1474313735961914, -0.21632975339889526, 0.7723115086555481, 0.5899707078933716, -1.584628939628601, -0.14356201887130737, -0.5672628283500671, -0.5986374616622925, -1.0731661319732666, 0.9331188201904297, -0.15906473994255066, -0.8453389406204224, -0.5117632150650024, 0.0006499458104372025, 0.2511015236377716, 0.12447132170200348, -1.5686180591583252, 0.6824384927749634, -0.07342351227998734, 0.44769904017448425, 0.9174931049346924, 1.6399973630905151, 0.31754904985427856, 0.5472502708435059, -1.441943645477295, 0.3272055983543396, 0.6228387355804443, -0.23030860722064972, -0.25449150800704956, 0.272333562374115, -0.15353068709373474, 0.041879959404468536, -0.1281043291091919, 0.21432489156723022, -0.15694287419319153, -1.6633549928665161, -0.4475196599960327, 1.4343935251235962, 0.7282408475875854, -0.2858833074569702, -0.10444337874650955, 0.6139479279518127, -0.31199565529823303, 0.4533609449863434, -0.23238514363765717, 0.0258106030523777, 1.7429710626602173, -0.09471068531274796, -0.08566619455814362, -0.16697315871715546, -10.79380989074707, 0.16732344031333923, -0.17173978686332703, 0.16358967125415802, -0.7260594964027405, 0.9193812608718872, -0.007489301264286041, -1.1583900451660156, 0.08358322829008102, 0.45212236046791077, 0.35896623134613037, 0.08960264176130295, 1.1346180438995361, -0.2645626664161682, 0.3752549886703491, -1.1725151538848877, -0.12129265069961548, -0.1079656183719635, -0.45441538095474243, -0.0736105665564537, -0.024363115429878235, -0.7417507171630859, -0.7039225101470947, -0.1314074844121933, -0.21237970888614655, -1.8344589471817017, -0.013991238549351692, 0.0025533074513077736, -0.2914140820503235, 0.060949087142944336, -0.6348198056221008, -0.32796016335487366, -0.48445701599121094, 0.2779257595539093, -1.10281240940094, 0.13383185863494873, -1.3449535369873047, -0.2419496327638626, 1.050640344619751, -0.35770973563194275, -0.6750951409339905, 0.9309999346733093, -0.4044409692287445, -0.4305435121059418, 0.46889325976371765, -0.7753399014472961, 1.210992455482483, 0.6604401469230652, 0.44926968216896057, 0.34172675013542175, -0.1422908753156662, -0.8779497146606445, -0.48478108644485474, -0.44555220007896423, 0.8011122345924377, 1.5822168588638306, -1.6366626024246216, 0.6416526436805725, -1.3177217245101929, -0.03202414512634277, 0.9526873230934143, 1.3554770946502686, -0.6516494154930115, 0.4683155417442322, -0.4831743538379669, 0.7541094422340393, 0.3917088508605957, 0.05220646783709526, 0.24175888299942017, -0.24665459990501404, 1.5600934028625488, 0.45559877157211304, -0.3288884460926056, 0.6040917634963989, 0.5844900012016296, -0.151432067155838, 0.1660364419221878, -0.18883366882801056, 0.4321698546409607, -0.258820503950119, -0.7015882730484009, -0.05570755898952484, -0.6808004379272461, 0.11865793168544769, -0.36785152554512024, 0.18062052130699158, 0.09111741185188293, -0.6668371558189392, -0.20168910920619965, 0.9598428606987, 0.9856053590774536, -0.24842286109924316, -0.5533737540245056, -0.9742289781570435, -0.5592383742332458, 0.5895931720733643, 0.5249742865562439, 1.206376314163208, 0.209858238697052, 0.0420980304479599, 1.0075262784957886, 0.6298420429229736, -0.005554426461458206, -0.6399865746498108, 1.2919105291366577, -0.06631447374820709, -0.4949107766151428, 0.6040643453598022, 0.6535499095916748, 0.46955108642578125, 0.5762397050857544, -1.093118667602539, 1.8474571704864502, 0.6508498191833496, -0.7106423377990723, 1.5221284627914429, 1.295796275138855, -0.13025346398353577, -0.3908233940601349, -0.009125751443207264, 0.013704365119338036, -0.3077929615974426, 0.5225247144699097, 0.9147728681564331, -0.2479112446308136, 0.526891827583313, 0.6930152177810669, -0.08895733207464218, 0.6081632971763611, -0.6843218803405762, -0.06928706169128418, 0.6702433228492737, -0.4234893321990967, -0.45073774456977844, 1.2900092601776123, -0.5839502811431885, 0.7267302870750427, -0.3198273777961731, 0.0399930477142334, 0.1109229028224945, -1.5028808116912842, 0.032987285405397415, 0.39608460664749146, 1.1998964548110962, -0.8148099184036255, -0.5056728720664978, -0.05659957602620125, 0.2344154268503189, -0.4649975895881653, 0.15124671161174774, 1.1336716413497925, -0.5888277888298035, 0.7095080018043518, -1.0097168684005737, 0.41447147727012634, 0.24497181177139282, -0.16666258871555328, 0.05365016311407089, 0.9297025799751282, 1.7118430137634277, 0.1694539189338684, 0.6145090460777283, -0.9084676504135132, 1.3029561042785645, 0.30432742834091187, -0.3732262849807739, -0.1192006766796112, 0.25739917159080505, -0.5972927808761597, -0.3829532563686371, -0.2429335117340088, -0.2632785141468048, -0.24729107320308685, -1.2092219591140747, -0.18959832191467285, 0.28873834013938904, -0.18203973770141602, -0.23208633065223694, -0.39917510747909546, 0.22905439138412476, 0.02923760563135147, 0.7446209192276001, 0.8642405867576599, -1.046605110168457, -1.673370599746704, -0.40834158658981323, 0.2509726285934448, 0.5439090728759766, 0.14099900424480438, -0.4649351239204407, -0.9555899500846863, -2.0864100456237793, -1.1988390684127808, 0.4409157335758209, 0.8675075173377991, -0.05177546665072441, 0.8554283380508423, 0.5648764967918396, -0.7626153230667114, 0.07281544059515, 0.07743743062019348, -0.07272658497095108, 0.2677858769893646, -0.35745134949684143, -1.2257683277130127, 0.8808501958847046, -1.0402626991271973, -0.4318479895591736, 0.8689399361610413, 0.23405475914478302, -1.198803424835205, -0.23982924222946167, 0.47127392888069153, -0.45102882385253906, -1.1162675619125366, -0.7096229791641235, -0.5829080939292908, -0.18595874309539795, -0.9179632067680359, 0.20488393306732178, 0.47413963079452515, 0.19061733782291412, 0.033623553812503815, 0.08903864026069641, 0.16337092220783234, -0.06279917061328888, 0.7695204615592957, 0.3032461404800415, 0.34315556287765503, -0.3085497319698334, 0.7382862567901611, -0.44810909032821655, -0.17838740348815918, 0.11688029021024704, -1.0052533149719238, -0.44180792570114136, 0.0903310477733612, -0.08946030586957932, -0.29937028884887695, 0.2904851734638214, -1.4103000164031982, -0.30177170038223267, -0.46059077978134155, 0.44192713499069214, -0.1939338743686676, -0.5946821570396423, 0.542614221572876, 0.9170946478843689, 0.04199125990271568, 0.8303914666175842, 0.9461246728897095, -0.017791109159588814, 0.20714285969734192, -0.05824236571788788, 0.39345791935920715, -0.011555645614862442, 0.5809754133224487, -0.21084114909172058, -0.12936152517795563, 1.0270709991455078, 1.5832160711288452, -0.7270820736885071, 0.8416795134544373, 0.8491306900978088, -0.7331099510192871, 0.11582362651824951, 0.9456990361213684, -0.9628190994262695, 1.530011773109436, -0.6446762084960938, -0.8663591742515564, -0.266620934009552, 0.1594327986240387, 0.5646492838859558, 1.6903594732284546, 0.5624934434890747, -0.6157949566841125, -0.14297716319561005, -0.9004795551300049, 0.7337362766265869, 0.3843964636325836, -0.5793605446815491, -0.2635129690170288, 0.21749790012836456, -0.08172357082366943, -0.11414004862308502, -0.05254315584897995, 0.05549578368663788, -0.18588583171367645, 0.24918335676193237, 0.7825345396995544, -0.4415283799171448, -0.9588155150413513, 0.6716995239257812, -0.6402814388275146, -0.3259068727493286, 1.4364210367202759, 0.24868623912334442, -1.3386805057525635, -0.14753451943397522, -0.6150056719779968, -0.6500496864318848, 0.18096274137496948, 0.5563186407089233, 0.5632445812225342, -0.4227001965045929, 0.830463707447052, -0.34422358870506287, -0.19530442357063293, -0.20202510058879852, -0.3112488389015198, -0.2680820822715759, -0.6697707176208496, -0.5685056447982788]"
