article_id,embedding
287928,"[-0.6468781232833862, -0.08136375993490219, 0.9621014595031738, -1.0399565696716309, 0.11107639223337173, 1.164602518081665, -1.2629656791687012, -0.2028571367263794, 0.6164275407791138, 0.30350109934806824, -0.45132389664649963, 1.025913119316101, -1.0971969366073608, 0.9970285892486572, -0.10506946593523026, 0.8274446725845337, -0.2472945749759674, -0.25068405270576477, -0.27857616543769836, -0.2856580913066864, -0.9178368449211121, -0.23158013820648193, 0.06726488471031189, 0.3610333800315857, 0.6852614283561707, -0.6092155575752258, 0.418824702501297, 0.5955235362052917, -0.563487708568573, 0.10584784299135208, -0.6631650924682617, 1.800172209739685, 0.6015527248382568, 0.37575089931488037, -0.22766634821891785, 0.8244748115539551, -0.27105262875556946, 1.5343008041381836, 0.6379498839378357, 0.33182987570762634, 0.2714413106441498, 0.7063989043235779, -0.11101101338863373, 0.7311149835586548, -0.4898625612258911, -0.1942494511604309, 0.8338778614997864, 0.6023661494255066, -0.35053595900535583, 0.7262418270111084, 1.6528903245925903, 1.0592247247695923, 0.18293647468090057, -0.8992897868156433, 1.1115515232086182, 0.19601894915103912, 0.016813112422823906, 0.6857037544250488, -1.0493507385253906, 0.13774336874485016, 1.096304178237915, -0.26437854766845703, -0.8110411763191223, 0.551485002040863, 0.37429821491241455, 0.720960259437561, 1.1798502206802368, -0.3546001613140106, 0.35719454288482666, 0.19994859397411346, -0.6639468669891357, -0.07834801822900772, 0.6598718762397766, 0.5957872867584229, -0.47705593705177307, 0.16398128867149353, -0.3494006395339966, -0.23920400440692902, -0.9307342171669006, -0.15210849046707153, -0.27083757519721985, 0.43193817138671875, 1.4252169132232666, -0.4476906657218933, -0.7944205403327942, -0.3254013955593109, 0.31937265396118164, -1.040739893913269, 0.19394046068191528, -0.7967788577079773, 0.7245203256607056, 1.5848549604415894, -0.17888303101062775, 0.05425000935792923, -0.12580741941928864, -0.24107176065444946, 0.9401158690452576, 0.2837453782558441, 0.6065776348114014, 0.10455150902271271, 0.010545107536017895, -0.9816868305206299, 0.5760560035705566, -1.4479782581329346, -0.43128859996795654, 1.075167179107666, -1.059669017791748, 0.22524845600128174, -0.2591724097728729, -0.06755353510379791, 1.465565800666809, -0.12876787781715393, 0.5103136897087097, 0.4605375826358795, -0.3623262941837311, -1.2899802923202515, 0.24457970261573792, 0.5973343849182129, 0.15244224667549133, -0.2164756804704666, -0.4884895086288452, -0.46752333641052246, -0.5658599734306335, 0.5193634629249573, 0.4675557017326355, -0.7988490462303162, -0.40464141964912415, -0.012226919643580914, 0.044869955629110336, -1.3645434379577637, 1.1688940525054932, 0.21507400274276733, 0.29020771384239197, 0.5519921779632568, 3.395134449005127, 0.7973334789276123, 0.06583849340677261, -1.2486447095870972, -0.8368457555770874, -1.7134928703308105, 0.9678764939308167, -0.3093525767326355, -0.009373204782605171, 0.4838985800743103, -1.143572211265564, -0.6009272336959839, -0.49578922986984253, 0.08216295391321182, -0.17292404174804688, 0.4957931339740753, 0.43693211674690247, 0.37687981128692627, -0.09988600760698318, 0.24072527885437012, 0.1791571080684662, 0.5397019386291504, 0.3249620199203491, -0.3593105673789978, -0.18968836963176727, 0.01994710974395275, 1.1373398303985596, -0.611035168170929, 0.742487370967865, -0.593749463558197, -0.526753306388855, 0.279353529214859, 0.49184077978134155, 0.5321103930473328, -1.3088821172714233, -0.36209380626678467, -0.5390533804893494, 0.5778186321258545, -0.3898658752441406, 2.1043803691864014, -0.5113400816917419, 0.24141636490821838, 0.33510565757751465, 0.17203983664512634, 1.0303577184677124, 0.1436024159193039, -0.7820069193840027, -0.7274892330169678, -1.249456763267517, -0.5862307548522949, 0.1866856813430786, 0.7699359655380249, -0.5714911222457886, -1.6625099182128906, -0.40272995829582214, 1.2162359952926636, -0.8103655576705933, 0.40026962757110596, 0.518101155757904, 1.8765591382980347, 0.21064038574695587, -0.6983157396316528, -0.10631754994392395, -0.9807851314544678, 0.21074233949184418, 0.16367174685001373, -0.4617152512073517, -0.27044305205345154, 0.46684330701828003, 0.27705806493759155, 0.9120849967002869, -0.6709957718849182, 0.4672076106071472, 0.7044978737831116, 0.18720699846744537, 0.47094228863716125, -0.830185055732727, 0.3724619150161743, 0.12510353326797485, 0.26872074604034424, 1.2468554973602295, 0.6171567440032959, -0.36825066804885864, -0.8591943979263306, -0.291592538356781, -0.04579915478825569, 0.25615593791007996, -0.6592838168144226, -0.20802846550941467, 0.042059432715177536, 0.6996763348579407, -1.0567817687988281, -0.20409320294857025, -0.4478785991668701, 0.27583372592926025, 0.013276721350848675, 0.4969470202922821, -0.3562885820865631, 1.212883710861206, 0.4243679940700531, -0.6968857049942017, 0.12601396441459656, -0.035746876150369644, -1.2063682079315186, -0.28524917364120483, 0.40152427554130554, -0.8618960380554199, 0.9310324788093567, 0.12173783779144287, 1.410773515701294, 0.4625440239906311, 0.6651802062988281, 0.6208910942077637, -0.678601861000061, -0.5031898021697998, -0.3362240493297577, 1.1010228395462036, -0.06426791101694107, 0.7622758746147156, 0.937639057636261, -0.4992942810058594, -1.148817539215088, 0.18218377232551575, -0.6898413896560669, -0.23430339992046356, -0.7214832305908203, -0.4398787021636963, 0.1302870362997055, -0.37065085768699646, -1.2145380973815918, 0.5576518177986145, -0.06165986508131027, -1.0980894565582275, -0.4480537176132202, -0.5937299132347107, -0.5959058403968811, 0.4389203190803528, 0.1900608390569687, -0.6234036684036255, 0.4030812382698059, -0.4900796115398407, -0.5055797696113586, 0.42762020230293274, 0.9101254940032959, 0.8342563509941101, -0.8876652121543884, 0.362578421831131, 0.2192344218492508, -0.308000773191452, -0.11283734440803528, -0.10149528831243515, -0.09707653522491455, -0.11705329269170761, -0.16800552606582642, -0.643849790096283, -0.3782631754875183, -0.3687445819377899, 0.32842445373535156, -1.1157269477844238, -0.2337266057729721, 0.5858637690544128, -0.6762861013412476, 1.5191216468811035, 0.7772014141082764, -0.72536700963974, -0.6545524001121521, 0.42755618691444397, 0.15176793932914734, -0.055758025497198105, -0.5229007005691528, -0.6238958239555359, 0.2455643266439438, -0.2696520686149597, -0.7549909949302673, 1.6036334037780762, 1.3511450290679932, -0.40602603554725647, 0.13966700434684753, 0.09075294435024261, -1.6177887916564941, -0.4671318829059601, -0.14831195771694183, 0.843771755695343, 0.7295177578926086, -0.12494169175624847, -0.7708483934402466, 0.8064383864402771, 0.06436531245708466, -0.656338632106781, -0.230144664645195, 0.5186333656311035, -0.5011901259422302, 0.2776569426059723, 1.5700424909591675, -0.4256264269351959, 0.9379749298095703, 1.4129328727722168, -0.866450846195221, -0.518479585647583, -0.49301937222480774, 0.21971258521080017, -0.9723716378211975, -0.49022039771080017, 0.4244067668914795, -0.08353273570537567, 1.3220584392547607, -0.6543291211128235, 0.5383438467979431, 0.3561127781867981, 0.3795510530471802, 0.34135928750038147, -0.7526198029518127, -0.963528037071228, -0.5352821946144104, 0.1413634717464447, -0.1686510592699051, -0.07883196324110031, -1.294454574584961, -0.4224409759044647, -1.0617026090621948, 0.15088587999343872, -0.32726287841796875, -0.09137260913848877, 0.7561090588569641, 1.2529157400131226, -0.6128304600715637, 0.928933322429657, -0.8121659159660339, -0.43185800313949585, -0.5685802698135376, 1.2375025749206543, -0.1610073447227478, 0.47834229469299316, 0.6855928301811218, -0.5907966494560242, 0.11354466527700424, -0.8377295732498169, 0.16400808095932007, -1.080448031425476, 1.664533019065857, -0.8690948486328125, 0.5148594975471497, -0.238758385181427, 1.5686297416687012, -0.3144667148590088, -0.053198155015707016, -1.1400017738342285, 0.5706959962844849, -0.7630506157875061, -0.06878004968166351, 0.043062157928943634, -0.5730153322219849, 0.4872356653213501, -0.9772600531578064, 0.7602330446243286, -0.2603287100791931, -0.17065401375293732, 0.49736374616622925, -2.1789658069610596, -0.369092732667923, 0.36997461318969727, -0.8969107270240784, -0.8108924031257629, -0.5592015981674194, 0.73674076795578, -1.236470341682434, 0.22231414914131165, -0.68253493309021, -0.39288628101348877, -1.236507534980774, -0.14743123948574066, -0.21632979810237885, 0.7723113298416138, 0.5899702906608582, -1.5846298933029175, -0.14356207847595215, -0.5672631859779358, -0.5986380577087402, -1.0731662511825562, 0.9331181049346924, -0.15906427800655365, -0.8453388214111328, -0.5117632746696472, 0.0006499201990664005, 0.25110164284706116, 0.12447132915258408, -1.5686180591583252, 0.6824387311935425, -0.0734236016869545, 0.4476996064186096, 0.9174928665161133, 1.6399985551834106, 0.3175487518310547, 0.5472511649131775, -1.441943883895874, 0.32720544934272766, 0.6228395104408264, -0.2303074598312378, -0.25449132919311523, 0.27233484387397766, -0.15353140234947205, 0.041880734264850616, -0.12810398638248444, 0.21432437002658844, -0.1569433957338333, -1.6633540391921997, -0.4475192725658417, 1.4343938827514648, 0.7282410860061646, -0.2858833968639374, -0.10444299131631851, 0.6139482259750366, -0.3119966685771942, 0.4533606767654419, -0.23238559067249298, 0.025810278952121735, 1.7429710626602173, -0.09471042454242706, -0.08566688746213913, -0.16697390377521515, -10.79380989074707, 0.16732372343540192, -0.1717400997877121, 0.16358892619609833, -0.7260581851005554, 0.9193812012672424, -0.007490073796361685, -1.1583904027938843, 0.0835835263133049, 0.452121764421463, 0.3589667081832886, 0.08960200846195221, 1.1346180438995361, -0.2645615339279175, 0.3752559423446655, -1.1725151538848877, -0.12129262089729309, -0.10796534270048141, -0.4544162154197693, -0.07361096143722534, -0.02436385303735733, -0.7417508363723755, -0.7039218544960022, -0.13140758872032166, -0.21237888932228088, -1.8344593048095703, -0.013991125859320164, 0.0025526212994009256, -0.29141440987586975, 0.06094900518655777, -0.634819746017456, -0.3279600143432617, -0.48445653915405273, 0.2779266834259033, -1.1028114557266235, 0.13383197784423828, -1.344954490661621, -0.24195021390914917, 1.0506404638290405, -0.3577093183994293, -0.6750954985618591, 0.931000292301178, -0.4044407308101654, -0.43054360151290894, 0.46889325976371765, -0.7753392457962036, 1.2109922170639038, 0.6604400873184204, 0.4492702782154083, 0.3417259156703949, -0.14229176938533783, -0.8779497146606445, -0.48478132486343384, -0.44555220007896423, 0.8011130690574646, 1.5822161436080933, -1.6366626024246216, 0.6416527032852173, -1.317722201347351, -0.03202475234866142, 0.9526881575584412, 1.3554776906967163, -0.651649534702301, 0.4683157801628113, -0.48317423462867737, 0.7541090846061707, 0.3917083144187927, 0.052206963300704956, 0.24175892770290375, -0.24665462970733643, 1.5600937604904175, 0.4555986821651459, -0.32888948917388916, 0.6040924191474915, 0.5844902396202087, -0.15143293142318726, 0.16603635251522064, -0.18883363902568817, 0.432169646024704, -0.2588200569152832, -0.7015881538391113, -0.05570676922798157, -0.680801510810852, 0.11865782737731934, -0.3678523302078247, 0.18062052130699158, 0.09111723303794861, -0.6668369770050049, -0.2016899138689041, 0.9598422050476074, 0.9856057167053223, -0.2484227418899536, -0.5533727407455444, -0.9742298126220703, -0.5592381358146667, 0.5895930528640747, 0.5249742269515991, 1.2063761949539185, 0.20985952019691467, 0.042098645120859146, 1.0075266361236572, 0.6298426389694214, -0.005554490722715855, -0.639986515045166, 1.2919105291366577, -0.06631407141685486, -0.4949112832546234, 0.6040640473365784, 0.6535500884056091, 0.4695512652397156, 0.5762394070625305, -1.093118667602539, 1.8474574089050293, 0.6508501172065735, -0.7106419801712036, 1.522129774093628, 1.2957967519760132, -0.13025341928005219, -0.3908230662345886, -0.009126044809818268, 0.013704083859920502, -0.3077929615974426, 0.5225244164466858, 0.9147721529006958, -0.2479107677936554, 0.526891827583313, 0.6930149793624878, -0.0889575332403183, 0.6081625819206238, -0.6843212842941284, -0.06928711384534836, 0.6702430248260498, -0.4234892725944519, -0.4507383108139038, 1.290007472038269, -0.5839499235153198, 0.7267307043075562, -0.31982704997062683, 0.039992984384298325, 0.11092323064804077, -1.5028810501098633, 0.03298727422952652, 0.39608392119407654, 1.1998955011367798, -0.8148108124732971, -0.505672812461853, -0.056599006056785583, 0.23441575467586517, -0.46499761939048767, 0.15124687552452087, 1.1336714029312134, -0.5888286232948303, 0.7095080614089966, -1.009717583656311, 0.4144713282585144, 0.2449716031551361, -0.16666293144226074, 0.053648896515369415, 0.9297022819519043, 1.711844801902771, 0.1694543957710266, 0.6145090460777283, -0.9084670543670654, 1.302956223487854, 0.30432847142219543, -0.3732258677482605, -0.11920107156038284, 0.2573980689048767, -0.5972936749458313, -0.38295283913612366, -0.24293288588523865, -0.26327913999557495, -0.24729125201702118, -1.2092221975326538, -0.18959933519363403, 0.2887379229068756, -0.18203938007354736, -0.23208646476268768, -0.399174302816391, 0.2290547490119934, 0.02923719398677349, 0.7446209192276001, 0.8642408847808838, -1.046605110168457, -1.6733704805374146, -0.4083420932292938, 0.25097304582595825, 0.5439097881317139, 0.14099903404712677, -0.4649346172809601, -0.9555904269218445, -2.0864100456237793, -1.1988393068313599, 0.44091540575027466, 0.8675076961517334, -0.05177529156208038, 0.8554287552833557, 0.5648768544197083, -0.7626145482063293, 0.07281509786844254, 0.07743741571903229, -0.0727260634303093, 0.26778608560562134, -0.35745248198509216, -1.2257683277130127, 0.8808494806289673, -1.0402629375457764, -0.43184831738471985, 0.868939995765686, 0.2340543568134308, -1.1988035440444946, -0.23982959985733032, 0.4712736904621124, -0.4510287940502167, -1.1162673234939575, -0.7096219658851624, -0.5829082727432251, -0.1859590709209442, -0.9179622530937195, 0.20488378405570984, 0.47414007782936096, 0.19061794877052307, 0.03362351655960083, 0.08903798460960388, 0.16337113082408905, -0.06279991567134857, 0.7695201635360718, 0.3032463490962982, 0.34315571188926697, -0.3085506558418274, 0.7382874488830566, -0.4481089413166046, -0.17838731408119202, 0.11688056588172913, -1.0052534341812134, -0.44180765748023987, 0.09033037722110748, -0.08946003764867783, -0.2993699908256531, 0.2904861271381378, -1.4102997779846191, -0.3017720878124237, -0.4605896770954132, 0.4419267773628235, -0.19393418729305267, -0.5946829915046692, 0.5426141023635864, 0.9170950055122375, 0.04199150204658508, 0.8303912878036499, 0.9461255669593811, -0.017791233956813812, 0.207142636179924, -0.0582425594329834, 0.3934583067893982, -0.011554473079741001, 0.5809758901596069, -0.21084114909172058, -0.1293618083000183, 1.0270720720291138, 1.5832171440124512, -0.7270813584327698, 0.8416797518730164, 0.8491297364234924, -0.7331109046936035, 0.1158246397972107, 0.9456998109817505, -0.9628185629844666, 1.530011773109436, -0.6446760892868042, -0.8663590550422668, -0.26662057638168335, 0.15943364799022675, 0.5646491050720215, 1.690359354019165, 0.5624933242797852, -0.6157945394515991, -0.1429765224456787, -0.9004798531532288, 0.7337374687194824, 0.3843976557254791, -0.5793620944023132, -0.2635144293308258, 0.21749837696552277, -0.08172249794006348, -0.11414078623056412, -0.052544206380844116, 0.055496420711278915, -0.18588660657405853, 0.24918368458747864, 0.7825342416763306, -0.44152918457984924, -0.9588152170181274, 0.6717004776000977, -0.6402819752693176, -0.325907438993454, 1.436421275138855, 0.24868625402450562, -1.338680624961853, -0.14753487706184387, -0.6150058507919312, -0.6500498652458191, 0.18096166849136353, 0.5563178062438965, 0.5632453560829163, -0.42269986867904663, 0.8304640650749207, -0.34422463178634644, -0.19530458748340607, -0.20202669501304626, -0.31124889850616455, -0.26808223128318787, -0.6697700023651123, -0.5685058832168579]"
